property_id,source_name,price,surface,rooms,city,region,zone,municipalite,transaction_type,type,latitude,longitude,features,reliability_score,reliability_level,model_weight,is_outlier,suspected_duplicate,change_type,price_delta_pct,price_per_m2,scraped_at
affare_259064,affare,1600.0,90.0,2.0,Sahloul,SOUSSE,east,Sidi El Heni,Rent,Apartment,35.6756,10.3106,Ascenseur|Parking,100,HIGH,1.5,False,False,unchanged,0.0,17.78,2026-03-24T16:18:12.050594
affare_259063,affare,975000.0,550.0,8.0,Hammamet,NABEUL,north,Hammamet,Sale,Land,36.4,10.6167,jardin|garage|chauffage central|climatisation|terrasse,100,HIGH,1.5,False,False,unchanged,0.0,1772.73,2026-03-24T19:00:02.244318
affare_259057,affare,860000.0,800.0,3.0,Hammamet Sud,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,piscine|jardin|parking|chauffage central|climatisation|terrasse,100,HIGH,1.5,False,False,unchanged,0.0,1075.0,2026-03-24T19:00:29.690845
affare_259059,affare,1050.0,700.0,4.0,Hammamet Sud,NABEUL,north,Hammamet,Sale,Land,36.4,10.6167,piscine|jardin|parking|chauffage central|climatisation|terrasse,80,GOOD,1.0,True,False,unchanged,0.0,1.5,2026-03-24T19:00:36.527173
affare_259061,affare,730000.0,350.0,4.0,Hammamet Sud,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,piscine|garage|parking|chauffage central|climatisation|terrasse,100,HIGH,1.5,False,False,unchanged,0.0,2085.71,2026-03-24T19:00:08.798026
affare_259065,affare,870000.0,,4.0,Hammamet Sud,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,piscine|jardin|parking|chauffage central|climatisation|terrasse,95,HIGH,1.5,False,False,unchanged,0.0,,2026-03-24T16:17:58.086732
affare_259056,affare,170000.0,95.0,2.0,Hammamet,NABEUL,north,Hammamet,Sale,Apartment,36.4,10.6167,Parking,100,HIGH,1.5,False,False,unchanged,0.0,1789.47,2026-03-24T19:00:49.723573
affare_259060,affare,760000.0,750.0,4.0,Hammamet Sud,NABEUL,north,Hammamet,Sale,Land,36.4,10.6167,piscine|jardin|parking|terrasse,100,HIGH,1.5,False,False,unchanged,0.0,1013.33,2026-03-24T19:00:15.291568
affare_259069,affare,1250.0,320.0,4.0,Hammamet,NABEUL,north,Hammamet,Sale,Land,36.4,10.6167,haut standing|piscine|jardin|garage|chauffage central|climatisation|terrasse,90,HIGH,1.5,True,False,unchanged,0.0,3.91,2026-03-24T16:17:05.916184
century21_02e0b379ff2b,century21,,,,Jardins De Carthage,TUNIS,north,,Rent,Commercial,36.8472959,10.2744566,parking|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:02:43.252657
century21_012583dc5e95,century21,,,,Hammamet,NABEUL,north,,Sale,Apartment,36.4040068,10.5689948,haut standing|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:32:34.669301
century21_0027ce442d20,century21,,,,Hammamet,NABEUL,north,,Sale,Villa,36.4252308,10.6309169,piscine|jardin|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:10:09.564968
affare_259068,affare,850000.0,500.0,3.0,Hammamet,NABEUL,north,Hammamet,Sale,Villa,36.4,10.6167,piscine|jardin|parking|chauffage central|climatisation|terrasse,100,HIGH,1.5,False,False,unchanged,0.0,1700.0,2026-03-24T16:17:10.567211
century21_031b69100d7d,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Commercial,36.8472959,10.2744566,parking,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:13:39.261993
affare_30000,affare,120.0,,,Sousse Sidi Abdelhamid,SOUSSE,east,Sidi El Heni,Sale,Land,35.6756,10.3106,Industrial zone|Electricity available|Water available|Good visibility|Transport access,45,LOW,0.5,True,False,unchanged,0.0,,2026-03-24T12:20:42.725922
affare_259067,affare,100.0,100.0,2.0,Centre Ville - Lafayette,TUNIS,north,Jebel Jelloud,Sale,Other,36.7667,10.1833,,85,HIGH,1.5,True,False,unchanged,0.0,1.0,2026-03-24T16:16:42.625548
century21_00449ec77402,century21,,,,Cite El Khadra,TUNIS,north,,Rent,Commercial,36.8491156,10.196942,parking|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:56:36.196743
century21_03d226e37dbe,century21,,,,La Marsa,TUNIS,north,,Rent,Apartment,36.8660009,10.3090981,parking|climatisation|meuble,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:48:45.727321
century21_07c08a212998,century21,,,,Aouina,TUNIS,north,,Sale,Apartment,36.8535165,10.2558337,jardin|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:33:32.718089
century21_06c58998e013,century21,,,,Nabeul,NABEUL,north,,Sale,Apartment,36.4420874,10.6944554,haut standing|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:08:03.021474
century21_077f2decb003,century21,,,,La Marsa,TUNIS,north,,Rent,Apartment,36.8891165,10.3222671,parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:07:04.437213
century21_03c93edcedb8,century21,,,,Ain Zaghouan,TUNIS,north,,Sale,Apartment,36.86044,10.277262,chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:05:18.931577
century21_037ddbc9a6b9,century21,,,,Aouina,TUNIS,north,,Sale,Commercial,36.8598675,10.2649198,chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:31:15.716514
century21_0342fde358d5,century21,,,,Jardins De Carthage,TUNIS,north,,Sale,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:35:58.887016
century21_04dfaa09ef8f,century21,,,,Ennasr,ARIANA,north,,Rent,Apartment,36.862482,10.169195,chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:00:17.359994
century21_06bd1bf41367,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Commercial,36.8472959,10.2744566,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:52:25.668081
century21_0e64ecba232c,century21,,,,La Soukra,ARIANA,north,,Rent,Commercial,36.8791039,10.2656209,parking|climatisation|meuble|ascenseur,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:44:36.380664
century21_0ad72d4b28d6,century21,,,,La Marsa,TUNIS,north,,Rent,Villa,36.868209,10.319682,garage|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:09:52.634749
century21_07cdcbbbc116,century21,,,,Jardins De Carthage,TUNIS,north,,Sale,Apartment,36.8524621,10.2964735,jardin|parking|climatisation|chambre de service|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:28:58.239305
century21_08a2bf3ea23a,century21,,,,Gammarth,TUNIS,north,,Sale,Villa,36.9173042,10.2852532,haut standing|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:24:42.840722
century21_084a6d73e689,century21,,,,Jardins De Carthage,TUNIS,north,,Sale,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:33:14.899233
century21_08cc17d22f20,century21,,,,Jardins De Carthage,TUNIS,north,,Sale,Villa,36.8524621,10.2964735,jardin|garage|parking|chauffage central|climatisation|chambre de service,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:29:45.863426
century21_0e6407551a27,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Apartment,36.8472959,10.2744566,parking,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:44:24.865008
century21_0dd2bb14d722,century21,,,,Jardins De Carthage,TUNIS,north,,Rent,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:53:34.100346
century21_0d265a7d9772,century21,,,,La Marsa,TUNIS,north,,Rent,Apartment,36.874035,10.318656,chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:42:46.724225
century21_0f8abe645aaa,century21,,,,La Marsa,TUNIS,north,,Rent,Apartment,36.8848913,10.2961334,chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:00:25.529797
century21_0e7abc0bd304,century21,,,,Jardins De Carthage,TUNIS,north,,Rent,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:59:58.599651
century21_10601fa24c71,century21,,,,Jardins De Carthage,TUNIS,north,,Sale,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:29:26.047405
century21_11cb0fbf6950,century21,,,,Bab Bhar,TUNIS,north,,Rent,Commercial,36.7969248,10.1766289,parking|climatisation|meuble|ascenseur,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:09:58.235855
century21_1034d26c3d2b,century21,,,,La Soukra,ARIANA,north,,Sale,Villa,36.8791039,10.2656209,piscine|jardin|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:12:04.647471
century21_1194dd37f071,century21,,,,La Marsa,TUNIS,north,,Rent,Villa,36.882768,10.3156812,jardin|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:59:07.844383
century21_0f4cd89ce29f,century21,,,,Jardins De Carthage,TUNIS,north,,Sale,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:28:40.864593
century21_10d67c536fe2,century21,,,,Ain Zaghouan,TUNIS,north,,Rent,Apartment,36.8626346,10.2866556,parking,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:15:54.519802
century21_12aa21ee2ba3,century21,,,,El Menzah,ARIANA,north,,Rent,Apartment,36.84708,10.151694,parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:02:55.083962
century21_1474ca3bef5d,century21,,,,Jardins De Carthage,TUNIS,north,,Rent,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:05:37.076273
century21_129a726b0a24,century21,,,,Les Berges Du Lac,TUNIS,north,,Sale,Villa,36.8472959,10.2744566,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:16:21.110352
century21_121d339799e8,century21,,,,La Marsa,TUNIS,north,,Rent,Commercial,36.8900683,10.3032483,piscine|jardin|parking|chambre de service|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:53:29.409478
century21_140e079cf58f,century21,,,,Gammarth,TUNIS,north,,Rent,Apartment,36.9200621,10.3069939,parking|climatisation|chambre de service|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:44:05.786685
century21_13a378e74370,century21,,,,Jardins De Carthage,TUNIS,north,,Rent,Commercial,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation|meuble,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:14:41.766603
century21_12046e292fd8,century21,,,,Mannouba,MANNOUBA,,,Sale,Apartment,36.8093284,10.0863269,parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:27:28.458061
century21_14e920c6f5c5,century21,,,,La Soukra,ARIANA,north,,Sale,Apartment,36.8791039,10.2656209,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:40:33.023263
century21_14bad5d9b3c1,century21,,,,La Soukra,ARIANA,north,,Rent,Apartment,36.8645031,10.2721983,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:54:44.139051
century21_1aba80c46649,century21,,,,La Marsa,TUNIS,north,,Sale,Other,36.8891165,10.3222671,meuble,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:39:03.189730
century21_18f970fcc192,century21,,,,Cite El Khadra,TUNIS,north,,Rent,Commercial,36.8491156,10.196942,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:47:03.771928
century21_1530c85db09d,century21,,,,La Soukra,ARIANA,north,,Rent,Commercial,36.8791039,10.2656209,parking|meuble|ascenseur,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:44:30.290824
century21_191f35598ac0,century21,,,,Cite El Khadra,TUNIS,north,,Rent,Commercial,36.8491156,10.196942,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:58:04.486274
century21_198a658d9ee7,century21,,,,Jardins De Carthage,TUNIS,north,,Sale,Apartment,36.8524621,10.2964735,jardin|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:25:58.694437
century21_196ff1aa5dc3,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Apartment,36.8472959,10.2744566,parking|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:48:26.183325
century21_1756bf078e87,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Apartment,36.8396823,10.2466798,parking|climatisation|chambre de service|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:44:00.857465
century21_162d10266d98,century21,,,,Hammamet,NABEUL,north,,Sale,Land,36.4252308,10.6309169,piscine|jardin|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:20:02.737721
century21_16b7287988e9,century21,,,,La Soukra,ARIANA,north,,Rent,Apartment,36.8791039,10.2656209,parking|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:02:35.819503
century21_2150,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Commercial,36.834329,10.302165,meuble,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:47:55.792552
century21_21453b0d564b,century21,,,,El Menzah,TUNIS,north,,Sale,Apartment,36.8391789,10.1577208,parking,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:19:20.501103
century21_1ad355021e8b,century21,,,,Charguia,TUNIS,north,,Rent,Commercial,36.8549252,10.2067501,parking|chauffage central,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:11:01.606565
century21_1f148f418fac,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Villa,36.8472959,10.2744566,piscine|jardin|parking,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:14:35.352785
century21_21015be21ea9,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Commercial,36.8472959,10.2744566,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:13:18.046656
century21_1b6b14760a20,century21,,,,Gammarth,TUNIS,north,,Rent,Land,36.9173042,10.2852532,piscine|jardin|garage|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:03:38.345344
century21_1cc124869d3c,century21,,,,Ennasr,ARIANA,north,,Sale,Apartment,36.862482,10.169195,chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:11:58.643100
century21_1c856cc1789a,century21,,,,La Soukra,ARIANA,north,La Soukra,Rent,Commercial,36.885212,10.245301,,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:55:40.678965
century21_25e2d5914853,century21,,,,El Menzah,ARIANA,north,,Rent,Villa,36.856615,10.1717264,jardin|garage,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:59:19.899214
century21_2307025f158c,century21,,,,Ain Zaghouan,TUNIS,north,,Rent,Apartment,36.8626346,10.2866556,parking|chauffage central|climatisation|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:05:55.492529
century21_2294f82184d4,century21,,,,La Marsa,TUNIS,north,,Rent,Apartment,36.8660009,10.3090981,jardin|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:49:05.127450
century21_224386c48ec5,century21,,,,Gammarth,TUNIS,north,,Rent,Land,36.8923669,10.3119038,piscine|jardin|garage|chauffage central|climatisation|chambre de service|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:02:23.604149
century21_2156c0f75904,century21,,,,El Menzah,ARIANA,north,,Rent,Commercial,36.8491088,10.1661239,meuble|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:06:47.762651
century21_241d85dc368f,century21,,,,La Soukra,ARIANA,north,,Sale,Apartment,36.8862706,10.2185958,jardin|parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:19:09.585371
century21_215c9ba276f7,century21,,,,La Soukra,ARIANA,north,,Rent,Apartment,36.8613497,10.2650951,parking|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T20:01:55.916338
century21_21f11a52cd51,century21,,,,La Soukra,ARIANA,north,,Sale,Land,36.8791039,10.2656209,piscine|jardin|garage|chauffage central|climatisation,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:37:56.953277
century21_26627c5819bc,century21,,,,Les Berges Du Lac,TUNIS,north,,Rent,Apartment,36.8396823,10.2466798,parking,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:48:02.754071
century21_29a98f100e00,century21,,,,El Menzah,ARIANA,north,,Sale,Villa,36.84708,10.151694,jardin|garage|terrasse,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:09:11.304383
century21_2b7128069939,century21,,,,La Soukra,ARIANA,north,,Sale,Apartment,36.8791039,10.2656209,parking,25,LOW,0.5,False,False,unchanged,,,2026-03-24T19:13:04.534017
